Integration Time: 500 us
Line Rate: 1600 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
1569.297,    3303
1569.387,    3283
1569.476,    3302
1569.566,    3284
1569.656,    3298
1569.745,    3287
1569.834,    3303
1569.923,    3295
1570.012,    3302
1570.101,    3286
1570.191,    3285
1570.279,    3278
1570.368,    3292
1570.457,    3267
1570.546,    3276
2014_11_24 18_48_33
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.464, 4799.031
02, 1543.260, 65882.233
03, 1543.415, 75435.331
2014_11_24 18_48_33
2014_11_24 18_48_33
0
2014_11_24 18_48_39
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.466, 4783.276
02, 1543.260, 65881.344
03, 1543.415, 75474.589
2014_11_24 18_48_39
2014_11_24 18_48_39
0
2014_11_24 18_48_41
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.465, 4803.550
02, 1543.260, 65880.458
03, 1543.415, 75490.703
2014_11_24 18_48_41
2014_11_24 18_48_41
0
2014_11_24 18_48_42
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.464, 4777.265
02, 1543.260, 65880.458
03, 1543.415, 75486.290
2014_11_24 18_48_42
2014_11_24 18_48_42
0
2014_11_24 18_48_43
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.464, 4766.019
02, 1543.260, 65880.458
03, 1543.415, 75495.921
2014_11_24 18_48_43
2014_11_24 18_48_43
0
2014_11_24 18_48_44
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.465, 4787.261
02, 1543.260, 65880.458
03, 1543.415, 75508.377
2014_11_24 18_48_44
2014_11_24 18_48_44
0
2014_11_24 18_48_45
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.465, 4813.707
02, 1543.260, 65880.458
03, 1543.415, 75506.769
2014_11_24 18_48_45
2014_11_24 18_48_45
0
2014_11_24 18_48_46
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.465, 4799.502
02, 1543.260, 65880.458
03, 1543.415, 75505.965
2014_11_24 18_48_46
2014_11_24 18_48_46
0
2014_11_24 18_48_47
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.463, 4778.428
02, 1543.260, 65880.458
03, 1543.415, 75514.411
2014_11_24 18_48_47
2014_11_24 18_48_47
0
2014_11_24 18_48_48
第1组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.463, 4777.418
02, 1543.260, 65879.573
03, 1543.415, 75525.348
2014_11_24 18_48_48
2014_11_24 18_48_48
0
