Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 30 us
Line Rate: 5000 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
1567.518,    3272
1567.608,    3251
1567.699,    3280
1567.789,    3256
1567.879,    3265
1567.969,    3267
1568.059,    3263
1568.149,    3261
1568.239,    3249
1568.329,    3236
1568.419,    3271
1568.508,    3256
1568.598,    3277
1568.687,    3271
1568.777,    3290
1568.867,    3256
1568.957,    3252
1569.046,    3260
1569.136,    3280
1569.224,    3259
1569.314,    3261
1569.404,    3260
1569.494,    3258
1569.583,    3257
1569.673,    3287
1569.762,    3259
1569.851,    3292
1569.940,    3280
1570.029,    3310
1570.118,    3276
1570.208,    3292
1570.296,    3286
1570.385,    3303
1570.474,    3289
1570.563,    3315
